rawX;rawY;rawZ;timestampsensorType;
2,3437893;4,4620256;8,727919;29268;0
2,2751427;4,4326057;8,678885;29279;0
2,1476562;4,3541527;8,639658;29288;0
2,010363;4,2658925;8,541592;29298;0
1,8926834;4,2462792;8,4925585;29310;0
1,7259704;4,275699;8,541592;29319;0
1,5690639;4,2658925;8,620045;29328;0
1,5200307;4,2462792;8,688692;29340;0
1,4317709;4,275699;8,757339;29348;0
1,3042845;4,3149257;8,757339;29358;0
1,2258313;4,3835726;8,776952;29368;0
1,1375713;4,4129925;8,806372;29378;0
0,9904716;4,393379;8,816178;29387;0
0,89240515;4,3639593;8,806372;29398;0
0,79433864;4,344346;8,718112;29408;0
0,7256921;4,275699;8,610238;29417;0
0,6374322;4,2168593;8,531785;29428;0
0,588399;4,118793;8,365072;29439;0
0,5982056;3,9618864;8,355266;29449;0
0,55897903;3,7853668;8,3846855;29457;0
0,40207264;3,6088471;8,541592;29468;0
0,2745862;3,4617474;8,669079;29479;0
0,2745862;3,1479347;8,835792;29487;0
0,1569064;3,2852278;8,835792;29498;0
0,0588399;2,912575;9,738003;29509;0
0,0588399;2,912575;9,738003;29518;0
0,049033247;2,7654753;10,591182;29528;0
0,02941995;2,6674087;11,660107;29538;0
0,0196133;2,7164419;12,787871;29548;0
0,00980665;2,608569;13,866603;29559;0
-0,1176798;2,3830159;14,641328;29567;0
-0,32361946;2,265336;15,180694;29579;0
-0,4707192;2,1084297;15,239533;29587;0
-0,6276256;1,9417167;14,945334;29598;0
-0,6864655;1,8338435;14,327516;29608;0
-0,7354987;1,8240368;13,572403;29618;0
-0,7649187;1,9809432;12,787871;29627;0
-0,60801226;2,128043;12,121019;29638;0
-0,35303938;2,1182363;11,601267;29648;0
-0,098066494;2,1378496;11,150161;29658;0
0,10787315;2,186883;10,816734;29669;0
0,2549729;2,2261095;10,640215;29678;0
0,4118793;2,186883;10,532342;29688;0
0,48052585;2,1084297;10,306788;29731;0
0,56878567;2,0790098;10,012589;29731;0
0,51975244;2,0888164;9,7183895;29731;0
0,36284605;2,1084297;9,375157;29731;0
0,2745862;2,1182363;9,120184;29738;0
0,1176798;2,1182363;8,835792;29749;0
-0,00980665;2,1182363;8,639658;29758;0
-0,1176798;2,0888164;8,443525;29767;0
-0,2157463;2,0888164;8,267006;29779;0
-0,2549729;2,0888164;8,129713;29788;0
-0,30400613;2,128043;8,080679;29799;0
-0,3334261;2,128043;7,9728065;29808;0
-0,3138128;2,128043;7,864933;29818;0
-0,3138128;2,1574628;7,7472534;29831;0
-0,28439283;2,1574628;7,6884136;29838;0
-0,18632634;2,186883;7,5413136;29848;0
-0,06864655;2,2261095;7,482474;29858;0
0,049033247;2,2457228;7,5217004;29868;0
0,17651969;2,2751427;7,5511203;29878;0
0,19613299;2,2751427;7,502087;29890;0
0,10787315;2,3437893;7,482474;29904;0
0,10787315;2,3437893;7,482474;29913;0
0,0392266;2,3732092;7,5217004;29923;0
-0,06864655;2,5006957;7,72764;29934;0
-0,2157463;2,353596;7,72764;29943;0
-0,30400613;2,3634026;7,943386;29953;0
-0,34323275;2,3045628;8,257199;29963;0
-0,2745862;2,2163029;8,649466;29973;0
-0,2745862;2,128043;9,012311;29983;0
-0,2353596;2,0692031;9,404577;29994;0
-0,1569064;1,9613299;9,826263;30005;0
-0,088259846;1,8436501;10,316595;30013;0
0,0392266;1,6573238;10,728475;30023;0
0,1372931;1,539644;11,101128;30033;0
0,22555295;1,5494506;11,375713;30043;0
0,3138128;1,6573238;11,483587;30054;0
0,46091253;1,6867437;11,56204;30063;0
0,6374322;1,6475172;11,581654;30074;0
0,89240515;1,5592573;11,777786;30083;0
1,1081514;1,4611908;12,042566;30093;0
1,1964113;1,539644;12,415218;30107;0
1,1571847;1,7259704;12,758451;30113;0
1,0787314;1,8044236;13,003617;30123;0
0,8531785;1,9122967;13,219364;30133;0
0,60801226;2,0201697;13,199751;30143;0
0,44129923;2,0495899;13,003617;30153;0
0,40207264;2,010363;12,630965;30163;0
0,4118793;2,0201697;12,121019;30173;0
0,51975244;2,1084297;11,513007;30184;0
0,7354987;2,2359161;10,8657675;30194;0
1,0198916;2,2359161;10,346016;30203;0
1,4317709;2,1672697;9,9047165;30214;0
1,8142302;2,0397832;9,551677;30223;0
2,0692031;1,9711366;9,247671;30233;0
2,2359161;1,9515233;8,963278;30243;0
2,294756;1,9417167;8,757339;30253;0
2,2359161;1,9613299;8,4925585;30263;0
2,0790098;2,0005565;8,325846;30276;0
1,9417167;1,9809432;8,208166;30284;0
1,7750036;2,0005565;8,13952;30294;0
1,6082906;1,99075;8,080679;30303;0
1,4317709;1,9515233;7,9728065;30317;0
1,2552512;1,9122967;7,737447;30325;0
1,0689248;1,9613299;7,4432473;30336;0
0,951245;2,0299766;7,1588545;30344;0
0,8727918;2,0201697;6,972528;30353;0
0,8629852;2,1378496;6,8058147;30363;0
0,83356524;2,2064962;6,717555;30373;0
0,84337187;2,3339827;6,688135;30384;0
0,8237586;2,432049;6,717555;30395;0
0,83356524;2,5791488;6,864655;30403;0
0,89240515;2,745862;7,0411744;30413;0
0,8727918;2,853735;7,2863407;30425;0
0,9120184;2,9616082;7,5413136;30436;0
0,8237586;3,1185145;7,7178335;30443;0
0,6766588;3,2558076;7,8257065;30453;0
0,55897903;3,4323275;7,8747396;30463;0
0,38245934;3,5794272;7,8551264;30473;0
0,2549729;3,7461402;7,894353;30483;0
0,1569064;3,8834333;7,923773;30493;0
0,1176798;4,089373;8,002226;30503;0
0,12748645;4,2953124;8,080679;30513;0
0,14709975;4,403186;8,296426;30523;0
0,17651969;4,5208654;8,512172;30552;0
0,22555295;4,6875787;8,786758;30552;0
0,26477954;4,7758384;9,110377;30553;0
0,17651969;4,8248715;9,296704;30563;0
0,06864655;4,844485;9,345737;30573;0
-0,0784532;4,883712;9,394771;30583;0
-0,20593965;4,8248715;9,787037;30594;0
-0,1569064;4,6875787;10,885382;30603;0
-0,00980665;4,5993185;11,944499;30614;0
0,24516624;4,4129925;12,758451;30624;0
0,24516624;4,4129925;12,758451;30633;0
0,32361946;4,089373;13,52337;30643;0
-0,098066494;3,5990405;14,101962;30656;0
-0,098066494;3,5990405;14,101962;30663;0
-0,3334261;3,3146477;13,807763;30673;0
-0,51975244;3,2067745;13,49395;30683;0
-0,7649187;3,2558076;13,033037;30693;0
-0,8629852;3,334261;12,591739;30703;0
-0,79433864;3,3440676;12,287732;30713;0
-0,60801226;3,3146477;12,052373;30723;0
-0,37265268;3,1479347;11,954306;30733;0
-0,1569064;2,912575;11,875853;30743;0
-0,1569064;2,7262487;11,787593;30754;0
0,14709975;2,6183755;11,640493;30765;0
0,26477954;2,4516625;11,395327;30773;0
0,30400613;2,2555294;11,130548;30783;0
0,28439283;2,128043;10,777508;30794;0
0,24516624;1,99075;10,326403;30804;0
0,17651969;1,9122967;9,767424;30813;0
0,1569064;1,8632635;9,120184;30823;0
0,098066494;1,8632635;8,521978;30833;0
0,098066494;1,8534569;8,041452;30844;0
-0,0588399;1,8730701;7,5413136;30854;0
-0,2157463;1,93191;7,100014;30863;0
-0,35303938;2,0005565;6,688135;30875;0
-0,4707192;2,0692031;6,266449;30883;0
-0,5001391;2,0692031;5,903603;30893;0
-0,51975244;2,1476562;5,570177;30906;0
-0,5491724;2,3045628;5,295591;30916;0
-0,55897903;2,4516625;5,119071;30923;0
-0,4511059;2,5693421;5,070038;30934;0
-0,3138128;2,6674087;5,1681046;30943;0
-0,16671304;2,7850885;5,3053975;30953;0
-0,0392266;2,912575;5,5799837;30966;0
0,0784532;3,0302548;5,8643765;30974;0
0,1569064;3,1479347;6,207609;30984;0
0,1569064;3,2656143;6,6783285;30993;0
0,10787315;3,334261;7,227501;31003;0
0,06864655;3,304841;7,7766733;31013;0
-0,0392266;3,2361944;8,443525;31023;0
-0,18632634;3,1871612;9,022118;31033;0
-0,28439283;3,1185145;9,60071;31043;0
-0,38245934;3,049868;10,267562;31053;0
-0,4314926;2,941995;10,924608;31063;0
-0,4511059;2,824315;11,503201;31073;0
-0,48052585;2,6674087;11,895466;31083;0
-0,48052585;2,5595355;12,091599;31129;0
-0,44129923;2,4712758;12,160246;31129;0
-0,4118793;2,324176;12,385798;31129;0
-0,2549729;2,1672697;12,699612;31129;0
-0,12748645;2,0495899;13,033037;31134;0
-0,088259846;2,0495899;13,395884;31143;0
-0,088259846;2,0495899;13,631243;31154;0
-0,10787315;2,0495899;13,660663;31163;0
-0,34323275;2,1672697;13,542983;31174;0
-0,5982056;2,1672697;13,356657;31184;0
-0,7747253;2,0790098;12,984004;31193;0
-0,8629852;2,0888164;12,562319;31203;0
-0,83356524;2,1672697;12,189666;31213;0
-0,6864655;2,128043;11,787593;31223;0
-0,42168593;2,098623;11,365907;31256;0
-0,10787315;2,0692031;11,003061;31256;0
0,3138128;2,0495899;10,708861;31256;0
0,8237586;1,9515233;10,414662;31263;0
1,3042845;1,9515233;10,110656;31273;0
1,6671305;2,0201697;9,77723;31283;0
1,90249;2,0397832;9,51245;31293;0
1,9417167;2,010363;9,149604;31307;0
1,8828768;2,0495899;8,835792;31313;0
1,8534569;2,0299766;8,4925585;31325;0
1,7848103;2,0005565;8,119906;31333;0
1,6279038;1,9613299;7,7472534;31434;0
1,6573238;1,9613299;7,7472534;31434;0
1,4709975;1,8926834;7,3451805;31434;0
1,0591182;1,8828768;6,7077484;31434;0
0,79433864;1,8534569;6,5018086;31434;0
0,61781895;1,8240368;6,3449025;31434;0
0,42168593;1,8240368;6,305676;31434;0
0,24516624;1,7946169;6,384129;31434;0
0,0784532;1,7651969;6,590069;31434;0
-0,049033247;1,7651969;6,776395;31464;0
-0,17651969;1,8436501;7,0705943;31464;0
-0,32361946;1,8632635;7,394214;31464;0
-0,35303938;1,9417167;7,6688;31472;0
-0,37265268;2,0005565;7,963;31480;0
-0,48052585;2,0299766;8,178746;31492;0
-0,5491724;2,128043;8,3846855;31499;0
-0,6472389;2,2359161;8,600431;31509;0
-0,7649187;2,2849493;8,698499;31519;0
-0,8629852;2,353596;8,904438;31529;0
-0,9610517;2,3830159;9,100571;31539;0
-1,0885382;2,4516625;9,345737;31550;0
-1,2944778;2,490889;9,63013;31560;0
-1,3631244;2,5006957;9,885103;31569;0
-1,3827376;2,5006957;10,159689;31579;0
-1,4317709;2,520309;10,434276;31592;0
-1,4906107;2,520309;10,748088;31600;0
-1,539644;2,5595355;11,012868;31610;0
-1,6180972;2,6183755;11,248227;31619;0
-1,7259704;2,608569;11,444361;31630;0
-1,8534569;2,5693421;11,73856;31640;0
-1,9122967;2,4810824;12,366185;31650;0
-1,7946169;2,3634026;13,189944;31659;0
-1,706357;2,265336;13,915636;31669;0
-1,7750036;2,1574628;14,523648;31679;0
-1,93191;1,9711366;14,847268;31690;0
-2,0593965;1,7946169;14,768814;31699;0
-2,1574628;1,5788707;14,268676;31710;0
-2,2261095;1,3631244;13,454723;31719;0
-2,2163029;1,1964113;12,630965;31729;0
-2,2163029;1,1964113;11,875853;31739;0
-2,0201697;1,2650578;11,346293;31750;0
-1,7848103;1,372931;10,983448;31759;0
-1,5004175;1,4709975;10,787314;31769;0
-1,2552512;1,5592573;10,806928;31779;0
-1,0002782;1,5592573;11,003061;31789;0
-0,79433864;1,4709975;11,307067;31799;0
-0,79433864;1,4709975;11,62088;31809;0
-0,6766588;1,3827376;11,6110735;31819;0
-0,61781895;1,3140911;11,856239;31829;0
-0,588399;1,2650578;12,013146;31840;0
-0,6864655;1,2160245;12,121019;31849;0
-0,69627213;1,176798;12,101406;31862;0
-0,60801226;1,0983448;11,954306;31869;0
-0,57859236;1,0493115;11,67972;31882;0
-0,48052585;1,0198916;11,258034;31889;0
-0,4118793;1,0100849;10,728475;31899;0
-0,34323275;1,0198916;10,1989155;31909;0
-0,2941995;1,0198916;9,708583;31920;0
-0,19613299;1,0100849;8,914245;31937;0
-0,19613299;1,0100849;8,914245;31940;0
-0,2157463;0,97085834;8,610238;31949;0
-0,2157463;0,98066497;8,325846;31959;0
-0,1569064;0,9904716;8,031646;31969;0
-0,1569064;1,0296983;7,78648;31979;0
-0,088259846;1,0493115;7,5511203;31992;0
0,02941995;1,0787314;7,3746004;32000;0
0,1569064;1,1081514;7,2961473;32009;0
0,24516624;1,1277647;7,227501;32020;0
0,3138128;1,1571847;7,139241;32032;0
0,38245934;1,1964113;7,0705943;32039;0
0,4707192;1,2258313;7,050981;32049;0
0,46091253;1,2650578;7,0705943;32059;0
0,44129923;1,2846711;7,100014;32069;0
0,40207264;1,2356379;7,2078876;32079;0
0,3138128;1,1179581;7,354987;32089;0
0,3138128;1,0591182;7,4432473;32099;0
0,28439283;0,89240515;7,531507;32109;0
0,2941995;0,8139519;7,6589932;32119;0
0,22555295;0,83356524;7,75706;32130;0
0,17651969;0,8237586;7,894353;32139;0
0,1176798;0,78453195;8,080679;32149;0
0,0784532;0,8041453;8,247393;32159;0
0,1176798;0,8139519;8,678885;32169;0
0,35303938;0,71588546;9,228058;32179;0
0,60801226;0,60801226;10,032203;32190;0
0,84337187;0,6472389;11,061901;32199;0
0,98066497;0,8531785;11,934692;32209;0
0,9120184;1,1081514;12,640772;32219;0
0,6374322;1,4317709;13,160524;32229;0
0,4118793;1,5494506;13,680277;32239;0
0,24516624;1,5592573;13,886216;32249;0
0,2353596;1,5298374;13,925443;32260;0
0,48052585;1,5298374;13,81757;32269;0
0,70607877;1,6671305;13,542983;32279;0
0,9414384;1,8534569;13,033037;32292;0
1,147378;1,9515233;12,2779255;32299;0
1,3631244;1,99075;11,571847;32310;0
1,5984839;2,0299766;10,904995;32319;0
1,8044236;2,0593965;10,257755;32332;0
1,99075;2,1476562;9,63013;32340;0
2,1182363;2,2457228;9,149604;32349;0
2,2359161;2,3634026;8,708305;32359;0
2,2555294;2,4614692;8,3846855;32370;0
2,2163029;2,5791488;8,080679;32379;0
2,1182363;2,6772153;7,7472534;32389;0
1,9515233;2,7654753;7,472667;32399;0
1,8142302;2,8047018;7,1784678;32409;0
1,6082906;2,8047018;6,894075;32424;0
1,4121575;2,8439283;6,5998755;32429;0
1,2258313;2,8439283;6,3743224;32439;0
1,0198916;2,8635418;6,2566423;32450;0
0,8041453;2,8635418;6,2566423;32459;0
0,65704554;2,8733485;6,3449025;32469;0
0,61781895;2,853735;6,5998755;32480;0
0,56878567;2,853735;6,8842683;32489;0
0,5295591;2,8341217;7,198081;32499;0
0,55897903;2,8439283;7,482474;32511;0
0,5491724;2,8439283;7,7668667;32520;0
0,5491724;2,8439283;7,7668667;32529;0
0,5393657;2,8439283;7,9924197;32539;0
0,38245934;2,9223816;8,267006;32549;0
0,16671304;3,0106416;8,561205;32559;0
-0,1569064;3,1185145;9,257478;32572;0
-0,1569064;3,1185145;9,257478;32579;0
-0,3334261;3,1577413;9,522257;32589;0
-0,5099458;3,1577413;9,83607;32601;0
-0,65704554;3,1871612;9,992976;32610;0
-0,7649187;3,2361944;10,110656;32619;0
-0,8531785;3,2950344;10,208722;32629;0
-0,8531785;3,3734875;10,306788;32639;0
-0,8041453;3,4323275;10,444082;32649;0
-0,79433864;3,471554;10,650022;32659;0
-0,78453195;3,5107806;10,875574;32669;0
-0,7747253;3,4911673;11,071708;32679;0
-0,75511205;3,5107806;11,179581;32689;0
-0,8139519;3,500974;11,081514;32699;0
-0,97085834;3,5892339;10,993255;32709;0
-1,0885382;3,5794272;11,159967;32719;0
-1,1375713;3,4911673;11,67972;32729;0
-1,0983448;3,3931007;12,189666;32739;0
-1,0689248;3,275421;12,689805;32749;0
-1,2650578;3,0694814;13,268397;32759;0
-1,4709975;2,883155;13,58221;32769;0
-1,4611908;2,5987623;13,719503;32779;0
-1,3925443;2,3339827;13,6116295;32789;0
-1,3042845;2,128043;13,238977;32799;0
-1,2160245;2,0005565;12,709418;32809;0
-1,2650578;1,9417167;12,091599;32819;0
-1,3140911;1,9809432;11,493394;32829;0
-1,2748644;2,0299766;10,934415;32839;0
-1,1866046;2,010363;10,630408;32849;0
-1,1081514;2,1084297;10,483309;32860;0
-1,0198916;2,1182363;10,561762;32870;0
-0,8727918;2,0299766;10,669635;32879;0
-0,7649187;1,9221034;10,738281;32889;0
-0,6864655;1,8534569;10,767701;32899;0
-0,69627213;1,7848103;10,718668;32909;0
-0,6374322;1,735777;10,591182;32919;0
-0,6276256;1,6769371;10,346016;32929;0
-0,56878567;1,5592573;10,051816;32939;0
-0,5295591;1,5004175;9,757616;32949;0
-0,46091253;1,5102241;9,4241905;32959;0
-0,4118793;1,5298374;9,090764;32969;0
-0,40207264;1,5690639;8,796565;32979;0
-0,39226598;1,5690639;8,463139;32989;0
-0,37265268;1,6180972;8,1983595;32999;0
-0,34323275;1,6769371;7,9728065;33009;0
-0,30400613;1,6867437;7,8453197;33019;0
-0,2745862;1,6769371;7,7178335;33029;0
-0,22555295;1,6475172;7,6589932;33039;0
-0,17651969;1,6180972;7,60996;33049;0
-0,1569064;1,6377105;7,6688;33059;0
-0,12748645;1,6279038;7,75706;33069;0
-0,049033247;1,5494506;7,8257065;33080;0
0,0588399;1,5494506;7,9728065;33089;0
0,17651969;1,539644;8,119906;33099;0
0,37265268;1,5200307;8,237586;33109;0
0,5099458;1,5102241;8,316039;33119;0
0,6374322;1,5298374;8,433719;33130;0
0,6864655;1,5788707;8,521978;33139;0
0,7256921;1,6180972;8,649466;33149;0
0,78453195;1,6279038;8,767145;33159;0
0,7747253;1,5984839;8,973084;33171;0
0,74530536;1,6279038;9,169217;33181;0
0,75511205;1,6377105;9,443804;33189;0
0,75511205;1,5788707;9,738003;33200;0
0,8041453;1,5788707;10,002783;33209;0
0,89240515;1,5690639;10,228335;33219;0
0,9120184;1,6965504;10,385242;33233;0
0,9120184;1,6965504;10,385242;33239;0
0,93163174;1,8828768;10,326403;33249;0
1,2062179;1,90249;10,532342;33260;0
1,2062179;1,90249;10,532342;33269;0
1,5788707;1,8142302;10,551955;33279;0
1,8828768;1,8240368;10,787314;33289;0
2,0201697;2,0495899;11,042288;33299;0
2,0005565;2,294756;11,316874;33309;0
1,9613299;2,5006957;11,463974;33319;0
1,8240368;2,6281822;11,56204;33329;0
1,5298374;2,7066352;11,6110735;33339;0
1,2454445;2,7948952;11,581654;33349;0
1,0296983;2,8145084;11,395327;33360;0
1,0100849;2,8733485;11,150161;33371;0
1,1669914;2,8929617;10,895188;33379;0
1,2454445;2,8439283;10,522535;33390;0
1,3042845;2,7654753;10,287175;33399;0
1,4709975;2,657602;10,002783;33410;0
1,6377105;2,520309;9,86549;33419;0
1,735777;2,4712758;9,747809;33429;0
1,7848103;2,432049;9,679163;33439;0
1,7848103;2,4026291;9,649743;33450;0
1,735777;2,4222424;9,502644;33459;0
1,7161638;2,441856;9,306511;33469;0
1,6180972;2,4124358;9,090764;33479;0
1,5102241;2,3830159;8,767145;33489;0
1,343511;2,3928225;8,423912;33503;0
1,1669914;2,4222424;8,119906;33510;0
1,0787314;2,4516625;7,737447;33519;0
0,9414384;2,432049;7,453054;33529;0
0,7747253;2,4614692;7,2078876;33539;0
0,6374322;2,5105023;6,9038815;33549;0
0,5001391;2,5791488;6,697942;33559;0
0,39226598;2,6379888;6,560649;33569;0
0,3138128;2,6674087;6,5312285;33579;0
0,30400613;2,7556686;6,4527755;33590;0
0,22555295;2,8929617;6,3939357;33599;0
0,14709975;3,0106416;6,4723887;33609;0
0,06864655;3,1283212;6,5704556;33619;0
-0,02941995;3,2950344;6,746975;33629;0
-0,098066494;3,3931007;6,9921412;33639;0
-0,19613299;3,4813607;7,276534;33649;0
-0,3138128;3,550007;7,6197667;33659;0
-0,4511059;3,6186538;7,963;33670;0
-0,51975244;3,638267;8,3846855;33679;0
-0,5393657;3,6578803;8,727919;33689;0
-0,5295591;3,5990405;9,110377;33699;0
-0,49033248;3,5794272;9,433997;33710;0
-0,51975244;3,5892339;9,68897;33719;0
-0,55897903;3,5990405;9,963556;33730;0
-0,5982056;3,6088471;10,296982;33740;0
-0,6276256;3,5696206;10,493115;33749;0
-0,61781895;3,5303938;10,806928;33759;0
-0,60801226;3,4421341;11,081514;33769;0
-0,5491724;3,412714;11,316874;33779;0
-0,40207264;3,3538742;11,522814;33789;0
-0,2941995;3,3440676;11,70914;33799;0
-0,26477954;3,3931007;11,875853;33810;0
-0,2353596;3,3734875;11,924886;33820;0
-0,2157463;3,3636808;12,091599;33829;0
-0,0784532;3,3734875;12,258312;33839;0
0,098066494;3,2950344;12,532898;33849;0
0,3334261;3,1283212;12,817291;33860;0
0,56878567;2,912575;13,131104;33869;0
0,7747253;2,7066352;13,5037565;33879;0
0,89240515;2,4810824;13,78815;33889;0
0,98066497;2,2163029;14,043122;33899;0
0,951245;2,0005565;14,023509;33909;0
0,83356524;1,9221034;13,807763;33919;0
0,57859236;1,8828768;13,37627;33929;0
0,34323275;1,8142302;12,827098;33939;0
0,16671304;1,7455837;12,268119;33950;0
0,0784532;1,6377105;11,73856;33960;0
0,0784532;1,6377105;11,73856;33969;0
0,088259846;1,5494506;11,2384205;33982;0
0,06864655;1,5102241;10,846154;33989;0
0,12748645;1,5200307;10,542149;33999;0
0,22555295;1,4808041;10,316595;34009;0
0,40207264;1,3631244;10,100849;34019;0
0,4707192;1,2846711;9,845877;34029;0
0,49033248;1,2552512;9,610517;34039;0
0,4707192;1,2356379;9,326124;34049;0
0,5001391;1,2650578;9,061344;34060;0
0,5001391;1,2650578;8,845598;34069;0
0,5001391;1,2944778;8,629851;34080;0
0,4707192;1,343511;8,1983595;34092;0
0,4707192;1,343511;8,1983595;34104;0
0,49033248;1,3631244;8,0120325;34109;0
0,4314926;1,4317709;7,894353;34119;0
0,38245934;1,5200307;7,7472534;34129;0
0,32361946;1,6180972;7,5707335;34139;0
0,2745862;1,6965504;7,364794;34149;0
0,2157463;1,7848103;7,256921;34159;0
0,17651969;1,8828768;7,149048;34169;0
0,18632634;1,9515233;7,149048;34179;0
0,2745862;2,0005565;7,1882744;34189;0
0,30400613;2,0299766;7,335374;34199;0
0,30400613;2,0790098;7,423634;34209;0
0,35303938;2,0888164;7,5118937;34219;0
0,42168593;2,098623;7,58054;34229;0
0,5393657;2,1574628;7,6491866;34239;0
0,61781895;2,2457228;7,8257065;34249;0
0,6668522;2,3437893;7,943386;34259;0
0,7354987;2,3830159;8,090487;34269;0
0,8629852;2,3437893;8,306232;34280;0
0,8629852;2,3437893;8,590625;34289;0
0,8531785;2,3437893;8,835792;34299;0
0,8139519;2,3143694;9,0515375;34312;0
0,8139519;2,2359161;9,267284;34319;0
0,7649187;2,1672697;9,502644;34329;0
0,7747253;2,2163029;9,816457;34339;0
0,8041453;2,265336;10,081236;34349;0
0,79433864;2,4026291;10,316595;34359;0
0,7649187;2,5693421;10,463696;34369;0
0,8139519;2,6772153;10,650022;34379;0
1,0198916;2,608569;10,9442215;34390;0
1,3238977;2,4614692;11,375713;34399;0
1,6475172;2,353596;11,817013;34409;0
1,7455837;2,5497289;12,150439;34419;0
1,6671305;2,8635418;12,209279;34430;0
1,5298374;3,1283212;12,091599;34439;0
1,3827376;3,2558076;11,836626;34450;0
1,2160245;3,1773546;11,434553;34459;0
0,9120184;3,1871612;10,924608;34470;0
0,65704554;3,3636808;10,512729;34480;0
0,55897903;3,4323275;10,1989155;34490;0
0,5491724;3,4029074;9,95375;34499;0
0,5001391;3,3636808;9,77723;34509;0
0,4707192;3,2361944;9,639936;34519;0
0,4511059;3,108708;9,492837;34529;0
0,46091253;3,049868;9,345737;34539;0
0,44129923;2,9616082;9,18883;34549;0
0,4118793;2,9812214;9,012311;34559;0
0,34323275;3,000835;8,796565;34569;0
0,32361946;3,0106416;8,629851;34583;0
0,24516624;3,1185145;8,394492;34590;0
0,24516624;3,1773546;8,13952;34599;0
0,2549729;3,216581;7,835513;34609;0
0,18632634;3,2361944;7,5707335;34619;0
0,12748645;3,275421;7,3746004;34630;0
0,00980665;3,3636808;7,256921;34639;0
-0,0784532;3,3931007;7,2176943;34649;0
-0,1372931;3,3538742;7,256921;34659;0
-0,17651969;3,2852278;7,3746004;34672;0
-0,14709975;3,2852278;7,5118937;34680;0
-0,14709975;3,2852278;7,5118937;34689;0
-0,16671304;3,1969678;7,7668667;34699;0
-0,1569064;3,0596747;8,070872;34711;0
-0,1569064;3,0596747;8,070872;34719;0
-0,16671304;3,000835;8,208166;34729;0
-0,18632634;2,9714148;8,355266;34739;0
-0,18632634;2,9223816;8,443525;34749;0
-0,14709975;2,9027684;8,620045;34785;0
-0,18632634;3,000835;9,031924;34785;0
-0,18632634;3,000835;9,031924;34785;0
-0,26477954;3,0106416;9,18883;34789;0
-0,36284605;3,0890946;9,345737;34799;0
-0,42168593;3,1479347;9,51245;34809;0
-0,42168593;3,1773546;9,679163;34823;0
-0,40207264;3,1969678;9,826263;34830;0
-0,35303938;3,1969678;9,943943;34839;0
-0,3334261;3,275421;10,081236;34849;0
-0,2941995;3,3440676;10,238142;34860;0
-0,18632634;3,3734875;10,395049;34871;0
-0,17651969;3,4029074;10,404856;34879;0
-0,3334261;3,4617474;10,404856;34890;0
-0,34323275;3,3931007;10,542149;34899;0
-0,22555295;3,275421;11,179581;34909;0
-0,0392266;3,1283212;11,983726;34919;0
0,18632634;3,0596747;12,611352;34929;0
0,02941995;2,9714148;13,219364;34939;0
-0,24516624;2,912575;13,454723;34949;0
-0,46091253;2,7556686;13,297817;34959;0
-0,65704554;2,5497289;12,670192;34969;0
-0,8629852;2,4026291;11,777786;34982;0
-1,1375713;2,4810824;10,904995;34989;0
-1,3140911;2,7066352;10,071429;34999;0
-1,4415776;2,9518015;9,54187;35009;0
-1,4513842;3,167548;9,306511;35019;0
-1,4415776;3,3636808;9,384964;35029;0
-1,3827376;3,3931007;9,728196;35039;0
-1,2454445;3,2067745;10,316595;35049;0
-1,0787314;2,883155;10,963835;35059;0
-1,0100849;2,657602;11,4247465;35069;0
-0,97085834;2,4124358;11,699333;35079;0
-0,9120184;2,2261095;11,699333;35089;0
-0,89240515;2,098623;11,463974;35100;0
-0,8629852;2,0692031;11,022675;35109;0
-0,8727918;2,0790098;10,414662;35119;0
-0,8237586;2,098623;9,816457;35129;0
-0,74530536;2,0888164;9,257478;35140;0
-0,6864655;2,1378496;8,806372;35149;0
-0,6668522;2,1574628;8,365072;35162;0
-0,6766588;2,186883;8,13952;35169;0
-0,7256921;2,1966896;7,982613;35179;0
-0,7747253;2,1672697;7,913966;35189;0
-0,7747253;2,1770763;7,953193;35199;0
-0,7354987;2,0692031;8,051259;35209;0
-0,6276256;2,0299766;8,159133;35219;0
-0,5001391;1,9711366;8,237586;35229;0
-0,26477954;1,9122967;8,365072;35239;0
-0,10787315;1,8534569;8,551398;35249;0
0,12748645;1,8142302;8,796565;35259;0
0,32361946;1,8338435;8,943665;35270;0
0,5295591;1,7946169;9,169217;35279;0
0,6766588;1,8142302;9,502644;35289;0
0,79433864;1,7161638;9,845877;35300;0
0,9610517;1,6377105;10,208722;35309;0
1,0983448;1,5004175;10,610795;35319;0
1,2454445;1,372931;10,954028;35329;0
1,343511;1,2748644;11,218807;35339;0
1,4317709;1,1964113;11,307067;35349;0
1,5004175;1,0689248;11,179581;35359;0
1,4808041;1,0591182;10,924608;35369;0
1,4121575;1,1964113;10,591182;35379;0
1,4023509;1,3140911;10,247949;35389;0
1,5592573;1,1571847;10,110656;35399;0
1,5494506;1,1571847;10,110656;35409;0
1,90249;0,84337187;10,061623;35419;0
2,2359161;0,6864655;10,110656;35429;0
2,1770763;0,8139519;10,1989155;35439;0
1,9613299;1,1571847;10,287175;35449;0
1,6671305;1,3827376;10,316595;35459;0
1,2846711;1,6180972;10,1989155;35469;0
0,9414384;1,90249;10,208722;35479;0
0,7649187;2,0888164;10,140076;35489;0
0,78453195;2,2261095;10,042009;35500;0
